,id,dateCreated,likes,dislikes,rating,viewCount,deleted,channel
4040,LkRBjKwPr44,2022-01-25T03:37:36.819276Z,1108,14,4.950089126559715,61419,False,CaspianReport
4041,CtHV0iiAwS8,2022-03-12T11:30:50.454353Z,4082,136,4.871028923660503,233313,False,CaspianReport
4042,nqWyDQYDetI,2022-01-20T11:32:54.33283Z,379,29,4.715686274509804,16550,False,CaspianReport
4043,zXZ4pRhY-kU,2022-04-01T12:52:45.276184Z,9884,905,4.664473074427658,789478,False,CaspianReport
4044,wpifclvMEOE,2022-01-22T19:17:22.886447Z,1878,128,4.744765702891326,90844,False,CaspianReport
4045,vGIxJl-G9Rg,2022-04-09T07:17:13.251954Z,8672,461,4.798094820978868,500219,False,CaspianReport
4046,gf3mlSYG5fQ,2022-01-20T11:32:53.539874Z,407,85,4.308943089430894,16715,False,CaspianReport
4047,VPUptlmC9SU,2022-01-20T11:33:00.159172Z,331,7,4.9171597633136095,17159,False,CaspianReport
4048,0-94R2Ufj2w,2022-01-20T11:33:19.963801Z,1987,155,4.710550887021475,114612,False,CaspianReport
4049,q8b-sgsfoxU,2022-01-20T04:16:39.071752Z,1475,73,4.811369509043928,115624,False,CaspianReport
4050,LnQwkXCwErA,2022-01-22T04:12:41.817064Z,717,115,4.447115384615385,172858,False,CaspianReport
4051,IlCpaUt7DfY,2022-01-21T16:59:28.434655Z,1187,27,4.911037891268534,94465,False,CaspianReport
4052,H7fwvtEBXUE,2022-01-24T09:59:31.167031Z,578,13,4.9120135363790185,51972,False,CaspianReport
4053,I6uU8mgLmgk,2022-01-23T17:57:34.747367Z,1612,213,4.533150684931507,109383,False,CaspianReport
4054,KjUMB8taEYY,2022-01-24T18:01:54.436987Z,2327,223,4.650196078431373,452840,False,CaspianReport
4055,EmXKh9ABgcM,2022-01-20T11:33:19.693624Z,667,57,4.685082872928176,150567,False,CaspianReport
4056,r8hAg0y-3R8,2022-01-25T11:06:11.138286Z,818,62,4.718181818181818,65030,False,CaspianReport
4057,ITgDlK9IZXs,2022-01-24T16:04:24.351878Z,376,28,4.7227722772277225,26055,False,CaspianReport
4058,ZRgpWyi_jt0,2022-03-11T13:54:08.139621Z,3162,232,4.726576311137301,135794,False,CaspianReport
4059,T-SUlb4rwls,2022-03-02T17:49:03.120129Z,9650,965,4.636363636363637,554337,False,CaspianReport
4060,kBpQiJt3MUQ,2022-04-09T20:05:27.459881Z,50549,3437,4.745341384803467,3756175,False,CaspianReport
4061,CU1NKgtOYOI,2022-01-23T03:35:04.632416Z,318,87,4.140740740740741,20664,False,CaspianReport
4062,E2ZAe2XFgjk,2022-01-24T04:13:27.69965Z,252,98,3.88,22114,False,CaspianReport
4063,TEC9uM1h4i0,2022-01-25T13:57:14.099589Z,1792,189,4.618374558303887,124389,False,CaspianReport
4064,pxn2Qs7CpPQ,2022-03-11T10:34:24.595696Z,3200,520,4.440860215053763,183799,False,CaspianReport
4065,Ooa-9Wt8P2o,2022-01-25T08:31:57.294311Z,426,18,4.837837837837838,23993,False,CaspianReport
4066,3hoc37gj0rk,2022-01-23T02:39:47.505497Z,356,32,4.670103092783505,24161,False,CaspianReport
4067,SHer5ERmaQI,2022-01-20T11:32:59.052657Z,986,61,4.766953199617956,52139,False,CaspianReport
4068,3eGztaZZy7k,2022-01-20T09:30:10.746209Z,2578,84,4.873779113448535,168896,False,CaspianReport
4069,PTidqySAxNQ,2022-03-03T19:31:03.192243Z,1834,100,4.793174767321613,112896,False,CaspianReport
4070,HtM-i_hhNyk,2022-01-24T14:07:41.672015Z,1680,95,4.785915492957747,82784,False,CaspianReport
4071,cusDmgDJE1Y,2022-01-23T03:39:32.598591Z,605,20,4.872,42559,False,CaspianReport
4072,m60y1DzwOTQ,2022-01-24T19:20:54.154436Z,310,218,3.3484848484848486,43156,False,CaspianReport
4073,wb6IiSUxpgw,2022-03-19T16:08:44.858491Z,13836,874,4.762338545207342,873699,False,CaspianReport
4074,pG225dz89TY,2022-04-07T05:23:49.614992Z,7083,1840,4.175165303149165,739503,False,CaspianReport
4075,V70Ijsn11uc,2022-01-26T08:59:18.432096Z,902,183,4.325345622119816,63119,False,CaspianReport
4076,Km0vBAPwitU,2022-01-25T02:59:16.58248Z,493,49,4.638376383763838,36790,False,CaspianReport
4077,Y93ip0lMNJ8,2022-04-02T01:03:42.602141Z,2454,181,4.725237191650854,159360,False,CaspianReport
4078,nfc0CzMsF9U,2022-01-24T20:09:48.460893Z,248,13,4.800766283524904,14141,False,CaspianReport
4079,fH70gRkS92o,2022-01-24T04:51:30.962784Z,240,14,4.7795275590551185,11844,False,CaspianReport
4080,1YPC2OPWoiI,2023-01-10T21:07:37.079568Z,133,0,5.0,9043,False,CaspianReport
4081,1JHY4KLz4M4,2022-01-22T13:26:11.250932Z,396,27,4.74468085106383,18935,False,CaspianReport
4082,JqpMvFbMsOE,2022-01-24T17:51:38.927177Z,337,116,3.9757174392935983,38765,False,CaspianReport
4083,dEJvx513Xr0,2022-01-20T18:06:01.904092Z,219,64,4.095406360424028,24849,False,CaspianReport
4084,s5JDa2OdVoc,2022-01-25T12:18:01.980438Z,516,34,4.752727272727273,79893,False,CaspianReport
4085,2R707bV83Jo,2022-01-20T18:13:22.052314Z,143,10,4.738562091503268,15465,False,CaspianReport
4086,7Azy6cjg5eM,2022-01-23T02:39:41.031486Z,461,111,4.223776223776224,31192,False,CaspianReport
4087,IVpj4d-AKac,2022-01-24T16:09:02.001316Z,304,15,4.8119122257053295,15777,False,CaspianReport
4088,vYUKP4MlNMM,2022-01-27T02:29:35.343211Z,324,10,4.880239520958084,14328,False,CaspianReport
4089,9NtRCnPPqso,2022-01-23T02:39:02.959247Z,542,24,4.830388692579505,33490,False,CaspianReport
4090,gFYK60OHFqw,2022-01-24T08:44:30.781488Z,0,11,1.0,18048,False,CaspianReport
4091,KD-naLXlvck,2022-01-24T18:18:45.01891Z,1172,54,4.823817292006526,64244,False,CaspianReport
4092,JwI5zJAqXrw,2022-01-20T03:14:59.277954Z,0,17,1.0,34456,False,CaspianReport
4093,8n8eSf9tkNU,2022-01-23T02:40:15.379154Z,1631,250,4.468367889420521,134442,False,CaspianReport
4094,9tHTZIoUuJI,2022-01-23T12:21:35.319857Z,0,202,1.0,108128,False,CaspianReport
4095,eD0S2XLKIUM,2022-01-24T04:23:38.920509Z,0,175,1.0,22201,False,CaspianReport
4096,qAo6N1EbewI,2022-01-24T21:35:06.859274Z,0,24,1.0,19542,False,CaspianReport
4097,0bMIn1bckDs,2022-02-13T01:03:57.247697Z,1991,233,4.580935251798561,281045,False,CaspianReport
4098,Alqt6RCEWdM,2023-06-26T16:41:56.44138Z,37449,949,4.901140684410646,581803,False,Wendoverproductions
4099,37Hmd-VkMIM,2023-06-26T16:40:58.808607Z,33879,1271,4.855362731152205,945644,False,Wendoverproductions
4100,WtkI-QAgM6w,2023-06-26T16:25:45.169292Z,76365,1652,4.915300511426997,1946734,False,Wendoverproductions
4101,GXT46osICdY,2023-06-26T16:24:05.119212Z,48963,1039,4.916883324667014,1501818,False,Wendoverproductions
4102,S46iJIk3t70,2023-06-26T16:15:05.310132Z,34798,456,4.94826119021955,1291217,False,Wendoverproductions
4103,1ngms6iRa14,2023-06-26T15:44:39.268612Z,58501,2963,4.807171677730054,1897482,False,Wendoverproductions
4104,89FoKRtpAy4,2023-06-26T15:52:30.946307Z,27797,840,4.882669274016133,649358,False,Wendoverproductions
4105,TcSpBAZvMhI,2023-06-26T15:53:34.089565Z,42191,1516,4.861257922071979,1509574,False,Wendoverproductions
4106,xpUIZ32n9nw,2023-06-26T14:47:56.503102Z,53639,3779,4.7367376084154795,1309554,False,Wendoverproductions
4107,1-m_Jjse-cs,2023-06-26T15:52:20.163121Z,57094,807,4.944249667535966,1944779,False,Wendoverproductions
4108,xfN6lgxedEI,2023-06-26T15:54:12.931376Z,30896,1407,4.825774695848683,1189778,False,Wendoverproductions
4109,qQTjLWIHN74,2023-06-26T16:00:54.01328Z,54659,964,4.9306761591428,1923079,False,Wendoverproductions
4110,c3dDagZMALQ,2023-06-26T16:23:48.002438Z,52766,4413,4.69128526207174,1369712,False,Wendoverproductions
4111,Pm5bTZRhncY,2023-06-26T13:23:10.836574Z,36311,616,4.933273756330056,1176124,False,Wendoverproductions
4112,AIqxfBhlwx0,2023-06-26T16:26:31.892824Z,72012,2445,4.868649018896813,2756946,False,Wendoverproductions
4113,oL0umpPPe-8,2023-06-26T16:17:35.718502Z,107069,1633,4.939909109308016,3606387,False,Wendoverproductions
4114,GBp_NgrrtPM,2023-06-26T16:18:59.594877Z,69146,2989,4.834255215914604,2616875,False,Wendoverproductions
4115,YBNcYxHJPLE,2023-06-26T16:37:54.480431Z,62050,944,4.940057783280947,3523919,False,Wendoverproductions
4116,iIpPuJ_r8Xg,2023-06-26T15:11:30.730278Z,48369,747,4.939164427070608,2195012,False,Wendoverproductions
4117,MY8AB1wYOtg,2023-06-26T16:30:02.094935Z,68498,459,4.973374711776905,2010094,False,Wendoverproductions
4118,8xzINLykprA,2023-06-26T16:13:22.591136Z,54876,717,4.948410771140251,1600656,False,Wendoverproductions
4119,f66GfsKPTUg,2023-06-26T16:43:25.977361Z,67482,1050,4.938714760987568,4239979,False,Wendoverproductions
4120,IDLkOWW0_xg,2023-06-26T15:27:53.11204Z,58534,695,4.953063533066572,2444523,False,Wendoverproductions
4121,U9jirFqex6g,2023-06-26T16:41:55.662866Z,66310,2071,4.878855237565991,2460892,False,Wendoverproductions
4122,eoWcQUjNM8o,2023-06-26T13:37:35.212139Z,47177,484,4.959379786408174,1204177,False,Wendoverproductions
4123,V0Xx0E8cs7U,2023-06-26T14:16:50.820275Z,39929,341,4.966128631735783,1390141,False,Wendoverproductions
4124,v0aGGOK4kAM,2023-06-26T12:58:39.124651Z,51583,8539,4.43188849339676,1093429,False,Wendoverproductions
4125,AW3gaelBypY,2023-06-26T16:26:25.456408Z,57081,869,4.940017256255393,1547991,False,Wendoverproductions
4126,xhYl7Jjefo8,2023-06-26T14:05:43.771128Z,10465,459,4.831929696082021,423687,False,Wendoverproductions
4127,oESoI6XxZTg,2023-06-26T16:27:26.112008Z,65324,721,4.956332803391627,2539841,False,Wendoverproductions
4128,AQbmpecxS2w,2023-06-26T15:14:30.970098Z,104573,3365,4.875298782634475,3612466,False,Wendoverproductions
4129,U_7CGl6VWaQ,2023-06-26T16:39:37.595866Z,71268,829,4.954006408033622,2332168,False,Wendoverproductions
4130,R9pxFgJwxFE,2023-06-26T13:59:41.867884Z,58095,565,4.961472894647119,1935827,False,Wendoverproductions
4131,SrTrpwzVt4g,2023-06-26T15:10:07.164901Z,84917,1701,4.921448197834168,4582169,False,Wendoverproductions
4132,b4wRdoWpw0w,2023-06-26T16:16:48.032382Z,267491,7663,4.888600565501501,10371638,False,Wendoverproductions
4133,UX4KklvCDmg,2023-06-26T16:33:09.581772Z,83522,1479,4.930400818813896,3254842,False,Wendoverproductions
4134,J-M98KLgaUU,2023-06-26T16:00:11.148177Z,64498,964,4.941095597445846,2192577,False,Wendoverproductions
4135,0faCad2kKeg,2023-06-26T15:54:00.652813Z,75031,629,4.966745968807825,2317169,False,Wendoverproductions
4136,9dnN82DsQ2k,2022-04-09T21:11:56.966452Z,82064,3172,4.851142709653198,2764897,False,Wendoverproductions
4137,Y413Czri6qw,2022-04-09T18:29:06.264199Z,17716,983,4.789721375474624,718715,False,Wendoverproductions
4138,W3qZIPiWKc4,2022-04-09T20:40:00.27225Z,33103,1252,4.854227914422937,1261886,False,Wendoverproductions
4139,ggUduBmvQ_4,2022-04-09T21:53:44.425831Z,99109,1661,4.9340676788726805,4839736,False,Wendoverproductions
4140,xhxo2oXRiio,2022-04-09T20:44:25.756561Z,54700,840,4.93950306085704,2018505,False,Wendoverproductions
4141,8d5d_HXGeMA,2022-04-09T21:49:57.943805Z,89513,2053,4.910316056178058,3640093,False,Wendoverproductions
4142,8egszLpKMWU,2022-04-09T19:56:57.130251Z,36733,1444,4.848704717500065,999050,False,Wendoverproductions
4143,WNrobOYWZQE,2022-04-09T20:03:59.884747Z,22446,466,4.918645251396648,698860,False,Wendoverproductions
4144,ZZ3F3zWiEmc,2022-04-09T21:46:53.014025Z,77460,1611,4.918503623325872,2189231,False,Wendoverproductions
4145,V16GdzRvhRU,2022-04-09T21:45:29.037451Z,81029,3969,4.8132191345678725,3274081,False,Wendoverproductions
4146,o4tuhWvKduU,2022-04-09T16:02:53.04886Z,58883,1232,4.9180237877401645,1338377,False,Wendoverproductions
4147,1-uNMj57Y4c,2022-04-09T20:16:21.251155Z,30644,463,4.940463561256309,976949,False,Wendoverproductions
4148,SR7BA3xEmDo,2022-04-09T21:15:02.164464Z,69615,1730,4.903006517625622,2628854,False,Wendoverproductions
4149,iO5mfbpq16A,2022-04-09T19:25:28.477996Z,41611,4398,4.617640026951249,1291743,False,Wendoverproductions
4150,B3FKtBNEBRc,2022-04-09T18:29:06.336503Z,31698,537,4.933364355514192,954751,False,Wendoverproductions
4151,VJtFgte1GKc,2022-04-09T14:22:22.693631Z,22469,465,4.918897706462022,554343,False,Wendoverproductions
4152,J5PLyYVIEpg,2022-04-09T20:41:50.904051Z,42797,972,4.911170006168749,1488371,False,Wendoverproductions
4153,LHhJuAOK3CI,2022-04-09T07:12:47.33366Z,10121,139,4.945808966861598,225311,False,Wendoverproductions
4154,aH4b3sAs-l8,2022-04-09T21:46:11.269048Z,53464,2630,4.812457660355832,1526348,False,Wendoverproductions
4155,b1JlYZQG3lI,2022-04-09T21:15:45.685031Z,166635,6257,4.855239108807811,7763207,False,Wendoverproductions
4156,BNpk_OGEGlA,2022-04-09T21:59:15.175373Z,77641,988,4.949738646046624,2704335,False,Wendoverproductions
4157,4p0fRlCHYyg,2022-04-09T21:29:25.775452Z,64793,1499,4.909551680444096,2841678,False,Wendoverproductions
4158,N4dOCfWlgBw,2022-04-09T15:56:51.976931Z,57359,1463,4.900513413348747,2223130,False,Wendoverproductions
4159,3CuPqeIJr3U,2022-04-09T13:58:12.449536Z,29826,3880,4.539547854981309,925347,False,Wendoverproductions
4160,DlTq8DbRs4k,2022-04-09T19:05:53.297909Z,45273,1100,4.905117201820024,1649214,False,Wendoverproductions
4161,VjiH3mpxyrQ,2022-04-09T20:58:13.102336Z,41447,657,4.937583127493824,2021387,False,Wendoverproductions
4162,pLcqJ2DclEg,2022-04-09T21:20:31.74294Z,124170,5742,4.823203399224091,4686167,False,Wendoverproductions
4163,3gdCH1XUIlE,2022-04-09T18:52:23.583321Z,53923,2503,4.822564066210612,1209442,False,Wendoverproductions
4164,2qanMpnYsjk,2022-04-09T20:33:15.920026Z,64614,1267,4.9230734202577375,3185302,False,Wendoverproductions
4165,7R7jNWHp0D0,2022-04-09T19:49:09.322597Z,25181,1047,4.840323318590819,1392193,False,Wendoverproductions
4166,GIFV_Z7Y9_w,2022-04-09T15:45:44.430847Z,66289,3052,4.823942544814756,2369503,False,Wendoverproductions
4167,KXRtNwUju5g,2022-04-09T21:46:31.832776Z,125670,7871,4.764237200560127,4261685,False,Wendoverproductions
4168,fTyUE162lrw,2022-04-09T21:21:08.58502Z,36708,774,4.917400352169041,1363931,False,Wendoverproductions
4169,ZAEydOjNWyQ,2022-04-09T20:48:51.728159Z,54131,964,4.930011797803793,2480706,False,Wendoverproductions
4170,_BCY0SPOFpE,2022-04-09T20:31:49.687573Z,53059,1073,4.92071233281608,1934047,False,Wendoverproductions
4171,v_rXhuaI0W8,2022-04-09T21:25:42.735696Z,36567,983,4.895286284953396,1385117,False,Wendoverproductions
4172,Ongqf93rAcM,2022-04-09T21:34:27.660772Z,81821,1280,4.9383882263751335,3123932,False,Wendoverproductions
4173,byW1GExQB84,2022-04-08T17:10:35.468025Z,30482,1423,4.821595361228647,913988,False,Wendoverproductions
4174,DTIDCA7mjZs,2022-04-09T18:30:14.452823Z,59581,5916,4.638701009206528,1905187,False,Wendoverproductions
4175,H_akzwzghWQ,2022-04-09T19:52:36.698405Z,49501,1080,4.914592435894901,2331336,False,Wendoverproductions
4176,7C1fPocIFgU,2022-04-09T20:42:03.22676Z,26042,843,4.874576901618003,630856,False,Wendoverproductions
4177,3J06af5xHD0,2022-04-09T21:51:08.93265Z,35180,1543,4.831930942461128,2090607,False,Wendoverproductions
4178,YgiMqePRp0Y,2022-04-09T19:56:56.437818Z,21289,488,4.910364145658264,538068,False,Wendoverproductions
4179,Rtmhv5qEBg0,2022-04-09T20:33:05.628846Z,51953,795,4.939713354060817,1718519,False,Wendoverproductions
4180,6GMoUmvw8kU,2022-04-09T18:30:14.515766Z,30905,935,4.882537688442211,859797,False,Wendoverproductions
4181,QlPrAKtegFQ,2022-04-09T21:51:47.012726Z,56477,1296,4.91026950305506,2403677,False,Wendoverproductions
4182,uAG4zCsiA_w,2022-04-09T18:30:14.488963Z,42935,731,4.933037145605277,1688074,False,Wendoverproductions
4183,NtX-Ibi21tU,2022-04-09T20:42:03.049035Z,43037,1948,4.8267867066800045,1100005,False,Wendoverproductions
4184,r2oPk20OHBE,2022-04-09T18:24:45.624347Z,32357,728,4.911984282907662,1193533,False,Wendoverproductions
4185,ABIkWS_YavM,2022-04-09T18:30:14.469273Z,55452,1425,4.899783743868348,2648014,False,Wendoverproductions
4186,-pNBAxx4IRo,2022-04-09T18:30:14.704514Z,38390,643,4.9341070376348215,1620196,False,Wendoverproductions
4187,VX2e2iEg_pM,2022-04-03T11:18:29.684608Z,40446,990,4.904430929626412,1363795,False,Wendoverproductions
4188,Ppjv0H-Yt5Q,2022-04-09T18:31:31.623276Z,22844,353,4.939130059921542,899335,False,Wendoverproductions
4189,QvUpSFGRqEo,2022-04-09T20:54:49.218265Z,29304,808,4.892667375132837,1262416,False,Wendoverproductions
4190,3Sh7hghljuQ,2022-04-09T20:14:56.938369Z,69981,3630,4.802746872070751,2881456,False,Wendoverproductions
4191,vpcUVOjUrKk,2022-04-09T21:39:37.117104Z,53936,1296,4.906141367323291,2524457,False,Wendoverproductions
4192,FCEwPio2bkg,2022-03-30T07:36:58.686424Z,13878,470,4.868971285196543,499911,False,Wendoverproductions
4193,5-QejUTDCWw,2022-04-09T21:43:54.96904Z,105147,3741,4.862574388362354,9256314,False,Wendoverproductions
4194,RyG7nzteG64,2022-04-08T08:27:08.055132Z,22084,400,4.928838285002668,847229,False,Wendoverproductions
4195,dSw7fWCrDk0,2022-04-09T19:55:01.530831Z,40229,934,4.909238879576319,1562175,False,Wendoverproductions
4196,5SDUm1bx7Zc,2022-04-09T21:14:00.485345Z,128581,7148,4.789344944705995,6869418,False,Wendoverproductions
4197,U1a73gdNs0M,2022-04-09T20:11:32.942703Z,22814,383,4.933956977195327,902625,False,Wendoverproductions
4198,tLS9IK693KI,2022-04-09T21:13:50.621828Z,31342,450,4.943381982888777,955996,False,Wendoverproductions
4199,cnfoTAxhpzQ,2022-04-09T21:55:20.403745Z,63907,1307,4.919833164657896,2944787,False,Wendoverproductions
4200,erS2YMYcZO8,2022-04-09T07:25:09.58915Z,45834,656,4.943557754355775,1546118,False,Wendoverproductions
4201,XjbYloKJX7c,2022-04-09T20:12:30.698398Z,51108,2255,4.830969023480689,3481068,False,Wendoverproductions
4202,A0qt0hdCQtg,2022-04-09T21:35:53.072075Z,72387,1849,4.900371787273021,3764579,False,Wendoverproductions
4203,I9ttpHvK6yw,2022-04-09T18:25:52.146984Z,63323,920,4.942717494513021,2313593,False,Wendoverproductions
4204,pJ_LUFBSoqM,2022-04-09T19:18:39.492203Z,43527,1337,4.880795292439372,2389518,False,Wendoverproductions
4205,jYPrH4xANpU,2022-04-09T21:27:14.775899Z,84623,2432,4.888254551720177,4199470,False,Wendoverproductions
4206,KgsxapE27NU,2022-04-09T18:07:26.457206Z,65617,1336,4.920182814810389,4527490,False,Wendoverproductions
4207,C1f2GwWLB3k,2022-04-09T21:36:01.707597Z,66825,1331,4.921885087153002,4342649,False,Wendoverproductions
4208,u2-ehDQM6TM,2022-03-16T17:57:00.407054Z,6975,143,4.919640348412475,193435,False,Wendoverproductions
4209,17oZPYcpPnQ,2022-04-08T06:00:06.594375Z,30334,513,4.933478134016274,1321390,False,Wendoverproductions
4210,SUsqnD9-42g,2022-04-09T21:35:08.076853Z,90656,1684,4.927052198397227,5655294,False,Wendoverproductions
4211,BfNEOfEGe3I,2022-04-08T09:43:54.727692Z,49355,1555,4.8778236102926735,2458814,False,Wendoverproductions
4212,EkRRo5DN9lI,2022-04-09T20:58:00.176839Z,62178,875,4.94449114237229,3271013,False,Wendoverproductions
4213,E3jfvncofiA,2022-04-09T13:50:06.56923Z,44054,741,4.933831900881795,2703791,False,Wendoverproductions
4214,xX0ozxrZlEQ,2022-04-09T21:12:36.483538Z,119494,4002,4.870376368465376,6701346,False,Wendoverproductions
4215,9poImReDFeY,2022-04-09T21:54:16.148152Z,49631,785,4.937718184703269,2391120,False,Wendoverproductions
4216,69EVxLLhciQ,2022-04-09T18:39:43.515036Z,57995,1307,4.91184108461772,2553785,False,Wendoverproductions
4217,gdy0gBVWAzE,2022-04-09T21:08:42.902384Z,125197,3618,4.887652835461709,10473700,False,Wendoverproductions
4218,bnoUBfLxZz0,2022-04-09T19:18:08.969343Z,30990,775,4.902408311034157,1072122,False,Wendoverproductions
4219,msjuRoZ0Vu8,2022-04-08T13:53:35.34662Z,24619,1065,4.83413798473758,848164,False,Wendoverproductions
4220,c0pS3Zx7Fc8,2022-04-09T21:42:42.621633Z,152997,4825,4.877710331892892,13486924,False,Wendoverproductions
4221,TNUomfuWuA8,2022-04-09T16:00:21.85234Z,55068,1194,4.915111442892183,3890997,False,Wendoverproductions
4222,0JDoll8OEFE,2022-04-09T20:05:43.535206Z,106525,8755,4.696217904233172,8400762,False,Wendoverproductions
4223,7cjIWMUgPtY,2022-04-09T21:53:56.458584Z,55185,2449,4.830030884547316,2618875,False,Wendoverproductions
4224,cognzTud3Wg,2022-04-09T21:45:02.382027Z,80610,3648,4.826817631560208,4251033,False,Wendoverproductions
4225,EodxubsO8EI,2022-04-09T06:58:10.859721Z,39068,662,4.933350113264535,1669078,False,Wendoverproductions
4226,30XpSozOZII,2022-04-09T20:43:06.354129Z,26717,547,4.91974765258216,1278418,False,Wendoverproductions
4227,zQV_DKQkT8o,2022-04-09T19:54:21.961283Z,141664,11346,4.7033919351676365,8998726,False,Wendoverproductions
4228,wdU1WTBJMl0,2022-04-09T19:54:24.257707Z,75537,1331,4.93073840870063,4818427,False,Wendoverproductions
4229,6OLVFa8YRfM,2022-04-09T20:19:07.703872Z,105922,2595,4.904346784374798,6472040,False,Wendoverproductions
4230,jdNDYBt9e_U,2022-04-09T20:11:50.873202Z,79437,2308,4.8870634289559,5693755,False,Wendoverproductions
4231,5r90DYjZ76g,2022-04-09T19:11:07.470009Z,86950,3074,4.863414200657602,6368309,False,Wendoverproductions
4232,1Y1kJpHBn50,2022-04-09T22:00:27.046914Z,94230,3665,4.850247714387865,5094799,False,Wendoverproductions
4233,hiRBQxHrxNw,2022-04-09T15:58:56.562573Z,48120,1571,4.873538467730575,3479667,False,Wendoverproductions
4234,-s3j-ptJD10,2022-04-09T17:00:04.198615Z,78590,2015,4.900006203089139,5531118,False,Wendoverproductions
4235,y3qfeoqErtY,2022-04-09T14:28:52.284591Z,124301,2599,4.918077226162333,7300147,False,Wendoverproductions
4236,IvAvHjYoLUU,2022-04-09T17:08:58.958409Z,51235,2324,4.826434399447338,3250371,False,Wendoverproductions
4237,72hlr-E7KA0,2022-04-09T19:50:48.936032Z,48580,1202,4.9034189064320435,3370811,False,Wendoverproductions
4238,voozHXadYYE,2022-04-06T14:30:34.318822Z,20684,909,4.8316120965127585,592630,False,Wendoverproductions
4239,uU3kLBo_ruo,2022-04-09T20:47:01.909286Z,77637,5894,4.717757479259197,3764692,False,Wendoverproductions
4240,V1YMPk3XhCc,2022-04-09T19:43:25.419466Z,66309,1426,4.91578947368421,4206249,False,Wendoverproductions
4241,h97fXhDN5qE,2022-04-09T19:56:44.860203Z,137314,3983,4.8872445982575705,5972707,False,Wendoverproductions
4242,GiBF6v5UAAE,2022-04-09T21:27:07.280807Z,159728,16783,4.619672428347242,12411355,False,Wendoverproductions
4243,-cjfTG8DbwA,2022-04-09T13:50:23.392096Z,84913,3647,4.835275519421861,3413083,False,Wendoverproductions
4244,ql0Op1VcELw,2022-04-09T21:38:19.042368Z,68202,3457,4.807030519543951,5033174,False,Wendoverproductions
4245,RaGG50laHgI,2022-03-26T03:23:26.17383Z,6803,98,4.943196638168382,305045,False,Wendoverproductions
4246,yT9bit2-1pg,2022-04-09T20:35:31.298096Z,129022,16187,4.554104773120123,5191087,False,Wendoverproductions
4247,e-WO-c9xHms,2022-04-09T14:49:02.69449Z,53117,1821,4.867414175980196,3588715,False,Wendoverproductions
4248,E7Jfrzkmzyc,2022-04-09T21:24:21.652319Z,100350,7201,4.732182871381949,6191068,False,Wendoverproductions
4249,dGXahSnA_oA,2022-04-09T20:33:42.945037Z,49771,1139,4.910508740915341,4149992,False,Wendoverproductions
4250,N4PW66_g6XA,2022-04-09T21:29:05.254753Z,80461,3213,4.8464039008533115,3985779,False,Wendoverproductions
4251,j48Z3W35FI0,2022-04-09T20:45:24.929086Z,75528,2377,4.877953918233747,4772956,False,Wendoverproductions
4252,MP1OAm7Pzps,2022-04-09T18:41:17.627871Z,124760,5386,4.834462834047915,9220060,False,Wendoverproductions
4253,lkCeKc1GTMs,2022-04-09T19:17:58.857191Z,66771,2278,4.868035742733421,3766313,False,Wendoverproductions
4254,Nu2WOxXxsHw,2022-04-08T05:54:05.982542Z,23519,715,4.881983989436329,1216942,False,Wendoverproductions
4255,HSxSgbNQi-g,2022-04-09T21:42:39.804557Z,59543,987,4.9347761440607965,3162772,False,Wendoverproductions
4256,ZcDwtO4RWmo,2022-04-09T13:10:47.949161Z,56421,3476,4.767868173698182,3730752,False,Wendoverproductions
4257,EqWksuyry5w,2022-04-09T19:40:52.552347Z,45937,2539,4.7904942652033995,2244113,False,Wendoverproductions
4258,fwjwePe-HmA,2022-04-09T21:52:06.269559Z,57422,3240,4.786357192311496,3167580,False,Wendoverproductions
4259,v3C_5bsdQWg,2022-04-09T20:31:37.025167Z,129499,9932,4.7150705366812256,8674356,False,Wendoverproductions
4260,BzB5xtGGsTc,2022-04-09T20:47:53.669134Z,158625,4775,4.883108935128519,11523704,False,Wendoverproductions
4261,n1QEj09Pe6k,2022-04-09T21:52:29.074043Z,131459,4322,4.872677325988172,7284815,False,Wendoverproductions
4262,YJRqB1xtIxg,2022-04-09T20:28:00.626299Z,149049,5503,4.857575443863554,12023463,False,Wendoverproductions
4263,ancuYECRGN8,2022-04-09T02:42:44.392951Z,133530,5032,4.854736507844864,6538904,False,Wendoverproductions
4264,bL2WPDtLYNU,2022-04-09T03:11:22.143646Z,66776,2177,4.873711078560759,3207283,False,Wendoverproductions
4265,3PWWtqfwacQ,2022-04-09T19:02:02.075683Z,89196,3137,4.864100592420911,5271129,False,Wendoverproductions
4266,_lj127TKu4Q,2022-04-09T03:37:34.655191Z,39559,2025,4.805213543670643,2106399,False,Wendoverproductions
4267,d1CVVoAihBc,2022-04-09T21:42:21.051736Z,63975,7057,4.602601644329316,3255910,False,Wendoverproductions
4268,P-b4SUOfn_4,2022-04-09T21:28:03.938909Z,164704,6201,4.8548667388315145,8768686,False,Wendoverproductions
4269,thqbjA2DC-E,2022-04-09T19:20:27.177262Z,64067,1037,4.936286556893585,3494325,False,Wendoverproductions
4270,_rk2hPrEnk8,2022-04-09T21:40:55.206943Z,75448,3817,4.80738030656658,3085852,False,Wendoverproductions
4271,aQSxPzafO_k,2022-04-09T15:23:13.302447Z,70408,1397,4.922178121300745,3403785,False,Wendoverproductions
